name,emotion
Ses02M_script02_1_M010,10
Ses02M_script01_1_M032,10
Ses04M_script03_2_F005,10
Ses04F_impro07_M083,10
Ses01F_impro05_M023,6
Ses04F_script01_1_F018,6
Ses05F_impro03_M037,2
Ses04M_impro08_F009,4
Ses02M_impro01_M005,6
Ses04F_impro06_F010,8
Ses04M_script01_3_M001,10
Ses04F_script01_3_M030,8
Ses04F_impro03_M046,10
Ses03F_impro06_F000,8
Ses04M_impro02_F023,4
Ses03F_script01_1_M043,10
Ses03F_script02_2_F009,10
Ses02M_impro08_F011,4
Ses02M_impro08_M031,6
Ses01F_impro06_F002,8
Ses04F_impro03_M022,10
Ses04M_script01_2_M015,4
Ses05F_script02_1_M014,2
Ses03M_impro01_F018,4
Ses04M_impro06_M010,8
Ses04F_impro05_M015,4
Ses05F_impro08_F008,6
Ses04F_impro07_M068,10
Ses05F_script01_1_F027,6
Ses03M_script01_1_M024,4
Ses02M_impro05_M001,6
Ses03M_script03_2_F027,10
Ses03M_script01_1_M007,8
Ses04M_script02_1_M027,10
Ses03M_impro05b_M005,4
Ses04M_script01_1_M005,10
Ses03F_impro05_F007,0
Ses05F_script03_1_M031,2
Ses01M_script02_2_F029,4
Ses03F_impro06_M007,8
Ses03M_script02_2_F007,4
Ses04F_impro07_F032,2
Ses02F_impro01_M006,4
Ses01M_impro05_F032,6
Ses02F_impro01_M016,10
Ses03M_impro05b_F009,6
Ses01M_impro04_F014,6
Ses01M_script02_1_M003,10
Ses05F_script02_2_M015,10
Ses04F_impro03_F042,2
Ses05F_impro04_F003,4
Ses05F_impro06_M017,6
Ses01M_script02_2_M047,10
Ses03F_impro06_F008,8
Ses05M_impro04_F017,6
Ses03M_script01_1_M046,8
Ses05M_impro07_M023,2
Ses05F_impro05_F019,0
Ses02F_impro04_F015,4
Ses03M_impro02_F006,10
Ses02F_script01_1_F012,4
Ses04F_impro04_M012,10
Ses02F_impro07_M022,10
Ses05M_script02_1_F011,10
Ses04F_script03_1_F000,10
Ses04F_impro02_M022,10
Ses03F_script02_2_F044,5
Ses04M_script01_2_F018,0
Ses01F_script01_1_M030,4
Ses04M_script02_1_F015,4
Ses04F_script01_1_M027,4
Ses02M_impro06_F009,8
Ses04M_impro05_F042,4
Ses03M_impro05a_F022,10
Ses04M_impro08_F028,6
Ses03M_script03_2_F013,10
Ses05M_impro05_M005,6
Ses05M_impro04_F029,6
Ses05F_impro03_M036,2
Ses05F_impro07_F017,2
Ses01M_script02_2_M004,10
Ses02M_impro01_F007,4
Ses04M_script01_2_F005,0
Ses02M_impro02_M004,10
Ses05F_impro02_F036,8
Ses04M_script02_2_F033,10
Ses05F_impro06_F014,8
Ses01F_script01_1_M013,4
Ses01F_impro03_M020,6
Ses04M_script03_2_F009,6
Ses01F_script02_1_M001,10
Ses05F_script03_1_M014,2
Ses04F_script01_3_F006,10
Ses01F_impro06_M007,8
Ses04F_impro07_F030,2
Ses05F_impro01_F015,4
Ses05F_impro08_F001,6
Ses02M_script03_1_M003,3
Ses04F_impro08_M022,0
Ses04F_script02_2_M020,6
Ses03M_script01_3_M035,8
Ses03M_script01_3_M004,6
Ses05F_impro05_F020,0
Ses05F_script03_2_F009,10
Ses01M_script03_2_F016,10
Ses02F_script02_2_F004,10
Ses04F_script03_2_F032,10
Ses03F_script02_2_M018,10
Ses01M_script01_1_F034,9
Ses04M_impro03_M013,10
Ses05F_impro05_M051,6
Ses04F_script03_2_F027,0
Ses03F_impro04_F009,4
Ses01M_script02_2_M045,8
Ses04F_script01_1_M037,10
Ses01F_impro06_M001,6
Ses03M_impro02_F013,8
Ses05F_script01_1_F009,10
Ses05F_impro05_M046,4
Ses02M_impro01_M007,0
Ses02M_script03_2_M047,0
Ses03M_impro05a_M003,0
Ses02F_impro08_M007,6
Ses02F_impro05_F009,10
Ses04M_impro07_F001,9
Ses04M_impro05_M002,4
Ses03M_impro08a_F035,4
Ses05M_script01_1_M006,10
Ses03F_script03_2_M035,6
Ses05M_script02_2_M020,4
Ses05M_script01_2_F003,10
Ses04M_script01_1_M008,10
Ses03F_impro02_F043,8
Ses01F_impro05_F020,0
Ses03F_impro07_M015,2
Ses04M_impro05_F029,4
Ses04M_impro08_F011,4
Ses02M_script01_1_F001,10
Ses05F_script01_1_F010,10
Ses05F_script02_1_M004,4
Ses04M_script03_1_M025,0
Ses02F_script03_2_M008,10
Ses01F_script01_1_M008,4
Ses01F_impro06_F009,6
Ses03M_impro01_F008,4
Ses05F_script01_2_F014,0
Ses05F_script01_1_F030,4
Ses05M_impro04_M017,4
Ses01M_script01_2_F013,0
Ses02M_impro08_M027,6
Ses02M_impro03_F005,2
Ses05M_impro08_F008,6
Ses04F_script01_3_F030,5
Ses05M_impro01_M004,4
Ses05F_script01_1_M031,4
Ses01F_script02_1_F023,4
Ses03M_impro03_F014,10
Ses02F_script03_1_M025,6
Ses01M_script01_3_M032,8
Ses02M_impro03_F028,2
Ses04F_script01_3_F018,10
Ses02M_impro04_M021,10
Ses03F_impro04_M004,6
Ses04F_script01_2_M012,4
Ses02M_script03_2_F037,0
Ses01F_impro04_M013,6
Ses01F_script01_3_F029,6
Ses01F_script02_2_M039,9
Ses01M_script01_2_F010,10
Ses01M_impro01_M008,4
Ses02M_script03_2_F009,6
Ses03M_impro01_M007,4
Ses03M_impro03_F041,10
Ses05M_script02_2_M032,8
Ses01M_script01_1_M011,4
Ses01F_script01_1_M011,4
Ses02F_impro07_M014,10
Ses04F_script03_1_M009,6
Ses03M_impro01_M018,4
Ses03F_script02_1_M017,6
Ses04F_script01_1_M044,10
Ses03M_impro04_F015,6
Ses04F_impro07_M039,2
Ses01M_script01_1_F035,0
Ses03F_impro07_F018,10
Ses03F_script01_1_F034,4
Ses03M_impro04_M041,5
Ses04M_script02_1_F010,0
Ses03F_script02_1_F004,10
Ses05M_impro08_M028,5
Ses03M_impro02_M036,4
Ses04M_impro08_M005,6
Ses01M_impro01_F007,0
Ses01M_impro04_M002,4
Ses05F_script03_1_M006,3
Ses03M_impro02_F037,4
Ses05M_impro07_M015,10
Ses03F_impro03_F024,2
Ses04M_impro08_M011,6
Ses02F_impro07_M006,2
Ses04F_script03_2_F006,10
Ses04M_impro01_M014,4
Ses02M_script01_1_M029,4
Ses02F_impro03_M008,10
Ses04F_script03_2_F013,0
Ses05F_impro07_M035,2
Ses04M_impro04_M013,4
Ses05F_impro07_F038,2
Ses02F_impro01_F003,4
Ses02F_impro07_M033,10
Ses01F_script02_2_F011,10
Ses05M_impro07_F026,6
Ses01M_script03_2_F006,6
Ses03F_script03_1_F025,5
Ses03M_script02_1_F000,10
Ses03F_impro08_F023,6
Ses03F_impro04_M014,6
Ses03M_impro08b_M017,6
Ses03M_script02_2_F038,8
Ses03M_script03_1_F013,10
Ses01F_script01_1_M006,10
Ses02F_impro07_F016,2
Ses02M_impro06_F012,8
Ses03M_impro03_F016,5
Ses05F_script01_3_M018,10
Ses05F_impro05_F025,10
Ses01M_impro07_F024,2
Ses05F_script02_2_F006,4
Ses03M_script03_1_F028,10
Ses05F_impro04_M006,4
Ses04M_script03_2_M037,4
Ses03M_impro02_M024,8
Ses03F_script02_1_F006,10
Ses03M_impro05a_F026,10
Ses01M_script03_1_F033,10
Ses05M_script03_1_F020,6
Ses04F_script01_3_F017,10
Ses01F_impro04_F011,10
Ses02M_impro01_F000,6
Ses03M_script02_2_M045,5
Ses01M_impro02_F002,9
Ses05M_script03_2_F001,6
Ses03M_impro08b_F017,10
Ses01M_script03_2_M038,0
Ses04F_script02_2_F024,8
Ses01M_impro02_F018,10
Ses04F_script02_1_M017,6
Ses03F_impro06_F007,8
Ses04F_script01_3_F004,10
Ses03F_impro08_F020,6
Ses03F_script02_2_F012,0
Ses01M_script02_1_M005,2
Ses05M_script03_2_F040,0
Ses01M_impro07_F029,10
Ses02F_script01_2_M004,6
Ses01F_impro07_F013,2
Ses04F_impro03_M048,10
Ses01M_script01_2_F003,10
Ses01M_impro07_M015,10
Ses05M_impro07_F043,10
Ses05F_script01_1_M036,10
Ses03F_impro02_F025,8
Ses05F_script02_2_F002,10
Ses05F_script02_1_M020,2
Ses02M_impro02_F006,8
Ses04F_script02_1_M005,4
Ses01F_impro04_M023,6
Ses01M_impro03_F024,2
Ses01M_impro07_M024,2
Ses05M_script02_2_M021,4
Ses01F_impro03_M010,10
Ses03M_impro08b_F006,0
Ses02M_script03_2_M034,10
Ses05M_script03_2_F035,0
Ses02F_script03_1_F027,6
Ses05F_impro05_F030,4
Ses01M_impro06_M013,8
Ses04F_script01_3_M046,10
Ses05M_script01_2_F011,4
Ses03M_impro02_F026,8
Ses02M_impro07_F018,5
Ses02M_script03_2_M000,6
Ses03F_impro05_F001,4
Ses05F_script01_2_M002,6
Ses01F_script01_3_F035,5
Ses03F_impro02_M020,8
Ses02M_script01_3_M013,9
Ses04F_script01_1_M035,4
Ses05M_script02_2_F019,8
Ses01F_impro05_M025,6
Ses02M_script02_2_M040,5
Ses04M_script01_3_M009,10
Ses05F_script02_1_M016,10
Ses05M_script01_2_F009,10
Ses03F_impro07_F009,2
Ses04F_impro07_M046,2
Ses01F_impro06_F026,8
Ses05F_impro07_F007,6
Ses04F_script01_1_M028,0
Ses02F_impro02_M009,4
Ses03M_impro08b_F013,4
Ses04F_script01_2_M001,6
Ses04F_script02_2_F001,10
Ses01F_script03_1_F027,10
Ses01M_impro04_M014,0
Ses03M_script03_2_M039,0
Ses01M_impro02_F015,8
Ses04F_script01_1_M021,0
Ses02F_script03_2_F034,0
Ses02M_script03_1_M033,10
Ses05F_impro03_M051,2
Ses02M_impro03_F006,10
Ses01M_script01_2_M008,4
Ses03M_script01_1_M042,4
Ses05M_script01_3_F027,5
Ses04M_script01_2_M018,10
Ses03F_impro07_M028,2
Ses01M_script02_2_M031,4
Ses05F_impro03_M006,2
Ses01M_script02_2_M021,6
Ses03F_impro08_F011,6
Ses04M_impro07_F028,10
Ses02M_script01_1_F009,10
Ses01M_script01_1_M042,8
Ses03M_script01_1_F032,10
Ses01M_impro07_F021,2
Ses05F_impro02_M032,8
Ses04F_script02_1_F001,10
Ses02F_impro03_F027,5
Ses03M_script01_1_F043,0
Ses03M_impro02_M011,8
Ses02F_script01_3_M005,10
Ses04F_impro07_M036,2
Ses02M_script02_2_F016,8
Ses05M_impro02_M032,10
Ses03F_script03_2_F018,0
Ses05F_script03_1_F012,10
Ses01M_impro05_M001,4
Ses01M_script03_1_M002,10
Ses03F_script01_1_F036,4
Ses05F_script01_3_M002,9
Ses04F_script01_2_F015,10
Ses03M_script03_2_M040,0
Ses01F_script02_1_M044,5
Ses04M_script01_1_M026,6
Ses02M_script01_2_F016,4
Ses03F_script03_2_M029,0
Ses01M_impro05_F037,10
Ses03M_impro03_F006,2
Ses03M_impro01_F001,10
Ses04F_impro04_F029,4
Ses03F_script02_2_M040,5
Ses03M_script03_1_M027,10
Ses02M_script02_1_M003,2
Ses04M_impro04_F001,6
Ses02M_script01_1_F026,0
Ses01M_script03_1_F009,5
Ses05F_impro06_M003,8
Ses05M_script01_3_M028,10
Ses03M_script01_3_M023,8
Ses01M_script03_2_F034,0
Ses02M_script01_2_M013,4
Ses03F_script03_2_M037,10
Ses03M_impro03_M018,5
Ses04M_script02_1_M008,2
Ses03F_impro06_F031,8
Ses02F_impro01_M002,6
Ses02F_script01_3_M021,8
Ses04M_script03_2_M056,0
Ses05F_impro08_M020,6
Ses01M_script02_1_M039,6
Ses04M_script03_1_F020,10
Ses04M_script02_2_F026,0
Ses03M_script03_2_F002,10
Ses01F_script01_1_F009,4
Ses04F_impro07_F015,2
Ses04M_impro07_F027,2
Ses05M_impro03_M001,2
Ses03M_impro02_F019,4
Ses01F_script02_1_F025,6
Ses05M_impro08_M013,6
Ses05M_script01_2_F017,0
Ses02M_impro01_F004,6
Ses05F_impro07_M022,10
Ses05M_impro07_M002,2
Ses01M_script02_2_M022,6
Ses05F_impro06_F022,8
Ses01M_impro03_F003,2
Ses01M_script03_1_F013,10
Ses04M_impro02_F002,4
Ses04F_script01_1_F008,10
Ses02M_impro02_M008,8
Ses04M_impro05_M009,0
Ses03F_script02_2_F033,4
Ses03F_impro02_M009,4
Ses03F_script01_1_M041,6
Ses05F_impro05_F005,6
Ses02M_script02_2_M017,6
Ses01F_script03_1_F016,10
Ses04F_script01_2_M004,6
Ses03F_impro07_M012,6
Ses04F_impro03_M035,6
Ses01M_script01_1_M031,4
Ses04F_impro07_M002,9
Ses05M_impro07_F005,5
Ses01M_impro07_M031,10
Ses03M_impro04_M037,4
Ses01M_impro05_F036,10
Ses05M_impro08_M018,6
Ses04M_script01_3_F026,10
Ses01F_script02_1_M017,10
Ses03M_script01_1_F041,10
Ses05F_impro03_M011,2
Ses03F_impro02_M000,6
Ses04M_script01_3_F015,10
Ses03M_impro04_M002,4
Ses01F_impro06_F017,10
Ses02M_impro03_F009,10
Ses02F_script01_1_F010,10
Ses02M_script02_1_F016,8
Ses03M_impro06_F013,8
Ses02F_script03_1_F010,5
Ses03F_script03_1_M006,10
Ses03M_impro05a_F028,0
Ses03M_impro08b_F020,10
Ses01M_impro05_F033,6
Ses02M_impro03_M022,10
Ses02F_script02_1_M042,2
Ses02M_script03_2_M002,10
Ses01F_script01_3_F008,6
Ses02M_script01_2_M017,0
Ses03M_impro08b_M001,6
Ses04M_script02_2_M026,4
Ses04F_impro01_M012,10
Ses01M_script03_1_M011,5
Ses03M_impro05b_M013,0
Ses04M_script02_2_M009,10
Ses04F_impro08_M029,4
Ses02F_script01_1_F015,10
Ses05F_script02_2_M029,10
Ses05M_impro01_F002,6
Ses05F_script02_2_M007,4
Ses02M_script03_2_M042,0
Ses02M_impro02_F009,8
Ses04M_impro04_F014,10
Ses03M_script01_2_F010,8
Ses04M_impro02_F007,4
Ses03M_script01_3_F013,5
Ses01M_impro07_M027,10
Ses01F_impro02_M011,8
Ses02F_script03_2_F035,0
Ses01M_impro05_F002,6
Ses05M_script01_1b_M003,8
Ses03F_impro06_F029,8
Ses02F_impro06_F014,8
Ses04F_impro08_M015,0
Ses01F_impro04_F000,6
Ses01M_impro05_F035,4
Ses01M_impro07_M018,2
Ses04M_impro06_M012,8
Ses03M_script02_1_M034,2
Ses01M_impro07_M028,10
Ses01F_script03_1_F000,3
Ses02M_script01_2_M003,4
Ses01M_impro03_M013,2
Ses05F_impro07_F035,2
Ses03M_impro04_M014,6
Ses05F_impro05_M014,6
Ses01F_script03_2_F004,6
Ses05F_impro07_F010,10
Ses05M_impro04_F034,6
Ses03M_script02_2_F002,0
Ses05M_impro08_F015,6
Ses04F_impro07_M029,10
Ses05M_script01_1b_M017,4
Ses03M_impro05b_M020,0
Ses02M_impro05_M009,10
Ses04F_script02_2_F002,0
Ses03F_impro08_M018,4
Ses03F_script02_2_M028,10
Ses04M_script01_3_F020,10
Ses02M_impro04_F004,6
Ses04F_impro03_F014,2
Ses01M_script01_1_F041,0
Ses05F_script01_2_F002,10
Ses01M_impro05_F007,6
Ses02M_impro01_M001,6
Ses04F_script01_1_F010,10
Ses03M_script01_1_M004,8
Ses03M_script02_2_F036,8
Ses03M_script03_1_M007,10
Ses03M_script01_3_F014,5
Ses02M_script03_2_M020,10
Ses03F_script02_1_F021,10
Ses05M_impro03_M006,5
Ses05F_script01_1_F019,10
Ses05F_impro05_M001,6
Ses04M_script03_1_M009,10
Ses05F_impro01_M009,4
Ses01M_impro06_F017,6
Ses05F_impro04_F046,10
Ses02F_script01_1_F021,6
Ses03F_script03_1_F008,10
Ses03M_impro02_M016,8
Ses01M_script01_3_F013,10
Ses02F_impro08_M003,6
Ses02F_script01_1_M033,4
Ses01M_script02_2_F010,0
Ses03F_script01_1_F001,10
Ses05M_impro03_F003,2
Ses05F_impro07_F009,10
Ses03M_impro03_F033,5
Ses05M_impro07_M040,2
Ses02M_script01_3_F017,10
Ses05M_script03_2_M014,10
Ses01M_script02_2_M018,4
Ses05M_impro01_F014,4
Ses01F_script01_1_F043,4
Ses05F_script01_1_F023,4
Ses03F_impro03_M016,10
Ses05F_impro03_F060,5
Ses03F_script03_2_F011,10
Ses02F_script03_1_F024,5
Ses01F_script03_1_F003,10
Ses03F_impro06_F025,8
Ses02M_script02_2_M020,2
Ses03F_script02_2_M027,4
Ses03M_impro04_M027,4
Ses02F_impro03_M009,5
Ses03F_impro06_F003,8
Ses05F_script02_1_F002,4
Ses03F_impro01_F000,10
Ses01F_script02_1_F002,10
Ses03F_impro06_F022,8
Ses03M_script01_2_M004,6
Ses05M_script02_2_M005,6
Ses02F_script01_3_F013,5
Ses05M_impro04_M028,4
Ses05M_impro01_M017,4
Ses01M_script02_2_F047,6
Ses02M_script01_2_F002,0
Ses04M_script03_2_M054,0
Ses01F_impro04_M031,6
Ses01M_script03_1_F034,5
Ses05M_impro03_F010,5
Ses05F_impro03_M005,2
Ses02F_script01_3_F011,10
Ses04F_script03_2_F004,10
Ses02M_script02_1_M022,9
Ses02F_impro08_F027,6
Ses03M_impro03_M038,6
Ses03M_script03_1_F005,2
Ses03F_impro08_F006,6
Ses05M_impro03_M010,5
Ses02F_impro08_F024,6
Ses04F_script03_2_M023,10
Ses01M_impro04_F000,6
Ses02M_script01_1_F006,10
Ses03M_script02_2_M026,4
Ses05F_impro06_M012,6
Ses02F_script02_2_F029,10
Ses04M_script03_2_M015,10
Ses02M_script01_2_F001,0
Ses03M_impro04_F030,6
Ses04M_script03_1_F015,2
Ses05F_impro04_M007,6
Ses05M_script01_1b_M040,0
Ses04M_script01_1_M007,4
Ses01M_script03_2_F021,10
Ses01F_impro04_F023,4
Ses02F_script03_1_M007,6
Ses02M_script01_3_M036,6
Ses01F_impro02_F014,8
Ses01M_impro04_M019,10
Ses02F_script03_2_M043,0
Ses03M_script01_3_F005,10
Ses04M_script03_2_M043,0
Ses04F_impro03_F007,2
Ses04F_script02_2_M041,8
Ses04M_script01_2_M009,10
Ses03M_script02_1_M014,2
Ses03M_impro03_F036,6
Ses03F_script03_1_F004,10
Ses05M_impro05_M011,10
Ses01M_impro07_M010,2
Ses05F_impro02_M016,4
Ses02M_impro07_F027,2
Ses01F_script03_2_F010,10
Ses02M_script02_2_F022,8
Ses02F_script02_2_F024,8
Ses05F_impro01_F020,0
Ses05F_script03_2_F013,10
Ses04M_impro01_M020,10
Ses01F_script02_1_M026,6
Ses04F_script02_1_M030,4
Ses05F_impro08_F031,10
Ses01M_script03_1_F016,10
Ses03F_script03_2_F032,10
Ses01M_impro01_M011,4
Ses03F_script02_1_M025,10
Ses02F_script03_2_M029,4
Ses04F_script03_1_F002,10
Ses02F_script01_1_F043,4
Ses05F_impro07_M028,10
Ses05M_script01_3_M032,10
Ses03F_impro08_M022,10
Ses03M_impro01_M029,0
Ses02F_impro02_F008,8
Ses04M_impro05_F005,10
Ses04F_script03_2_M000,6
Ses01M_impro03_M017,2
Ses04M_impro07_M011,5
Ses01F_script01_3_M020,5
Ses01F_script02_2_M024,5
Ses04F_script03_2_F029,0
Ses03F_script03_2_M021,10
Ses03M_script02_1_M010,10
Ses05F_impro02_F008,8
Ses02F_script01_1_M005,10
Ses02F_script01_2_M018,0
Ses01M_impro03_F004,2
Ses01M_script02_1_M004,2
Ses02M_script02_2_F017,8
Ses04F_impro07_F034,10
Ses03F_impro04_F001,4
Ses01F_script01_1_F020,10
Ses02F_script03_1_M015,6
Ses05F_impro08_F005,6
